-20.7336	4.14886	
-20.7275	4.13971	
-20.7321	4.14581	
-20.7504	4.14429	
-20.7321	4.15344	
-20.7275	4.14734	
-20.7153	4.14124	
-20.723	4.14429	
-20.7077	4.16107	
-20.7001	4.16107	
-20.6909	4.15497	
-20.7016	4.15039	
-20.7016	4.15497	
-20.6711	4.14734	
-20.668	4.15955	
-20.6467	4.16412	
-20.6467	4.15802	
-20.6375	4.17175	
-20.6238	4.1687	
-20.61	4.16565	
-20.6085	4.15955	
-20.6055	4.1626	
-20.6039	4.1626	
-20.6024	4.1687	
-20.6116	4.19006	
-20.6223	4.18854	
-20.6131	4.18396	
-20.6284	4.18854	
-20.6314	4.1748	
-20.6329	4.17175	
-20.6253	4.18091	
-20.6345	4.17328	
-20.6406	4.15802	
-20.6436	4.1626	
-20.6436	4.16412	
-20.6635	4.1687	
-20.6757	4.18396	
-20.7138	4.18243	
-20.7031	4.17633	
-20.7123	4.15039	
-20.7153	4.1687	
